iter	Passed	Remaining
3211	241954	134687
3212	242026	134609
3213	242106	134536
3214	242193	134468
3215	242280	134399
3216	242362	134327
3217	242434	134250
3218	242509	134174
3219	242586	134100
3220	242666	134027
3221	242747	133955
3222	242824	133881
3223	242892	133801
3224	242955	133719
3225	243033	133645
3226	243108	133570
3227	243185	133495
3228	243266	133423
3229	243334	133344
3230	243409	133268
3231	243475	133188
3232	243556	133116
3233	243630	133039
3234	243693	132958
3235	243777	132887
3236	243848	132809
3237	243915	132729
3238	243991	132654
3239	244057	132574
3240	244126	132495
3241	244201	132420
3242	244273	132343
3243	244347	132266
3244	244425	132192
3245	244498	132116
3246	244575	132041
3247	244658	131971
3248	244730	131893
3249	244806	131818
3250	244879	131742
3251	244957	131668
3252	245023	131588
3253	245097	131511
3254	245165	131432
3255	245229	131351
3256	245306	131276
3257	245382	131202
3258	245454	131125
3259	245531	131050
3260	245621	130983
3261	245724	130922
3262	245808	130851
3263	245891	130780
3264	245992	130718
3265	246073	130646
3266	246149	130571
3267	246225	130496
3268	246290	130415
3269	246386	130351
3270	246478	130284
3271	246564	130214
3272	246654	130147
3273	246721	130067
3274	246788	129987
3275	246854	129907
3276	246922	129828
3277	246995	129751
3278	247077	129679
3279	247154	129605
3280	247242	129536
3281	247324	129464
3282	247433	129406
3283	247528	129342
3284	247609	129269
3285	247728	129216
3286	247859	129170
3287	247965	129111
3288	248048	129039
3289	248134	128969
3290	248217	128897
3291	248300	128826
3292	248418	128773
3293	248542	128722
3294	248652	128665
3295	248747	128599
3296	248848	128537
3297	248944	128472
3298	249037	128406
3299	249117	128333
3300	249196	128259
3301	249272	128184
3302	249352	128111
3303	249423	128033
3304	249512	127964
3305	249599	127895
3306	249682	127823
3307	249749	127743
3308	249823	127667
3309	249889	127586
3310	249950	127503
3311	250028	127429
3312	250099	127351
3313	250163	127270
3314	250230	127191
3315	250319	127122
3316	250411	127055
3317	250488	126980
3318	250567	126907
3319	250639	126829
3320	250753	126773
3321	250859	126713
3322	250990	126666
3323	251082	126598
3324	251168	126528
3325	251265	126463
3326	251366	126400
3327	251467	126338
3328	251562	126272
3329	251651	126203
3330	251735	126132
3331	251824	126063
3332	251914	125994
3333	251999	125924
3334	252081	125851
3335	252163	125779
3336	252233	125701
3337	252303	125622
3338	252374	125544
3339	252446	125467
3340	252522	125392
3341	252594	125314
3342	252667	125237
3343	252737	125159
3344	252808	125081
3345	252885	125006
3346	252951	124926
3347	253022	124848
3348	253097	124772
3349	253170	124695
3350	253240	124617
3351	253317	124542
3352	253383	124462
3353	253447	124381
3354	253529	124308
3355	253606	124233
3356	253695	124164
3357	253764	124086
3358	253837	124009
3359	253906	123930
3360	253970	123849
3361	254043	123772
3362	254113	123694
3363	254184	123616
3364	254255	123538
3365	254329	123462
3366	254401	123385
3367	254470	123306
3368	254541	123228
3369	254617	123153
3370	254690	123076
3371	254753	122995
3372	254821	122915
3373	254889	122836
3374	254951	122754
3375	255019	122675
3376	255105	122604
3377	255176	122527
3378	255248	122449
3379	255332	122378
3380	255405	122301
3381	255479	122225
3382	255546	122145
3383	255632	122074
3384	255711	122001
3385	255788	121926
3386	255873	121855
3387	255959	121784
3388	256036	121710
3389	256107	121632
3390	256179	121554
3391	256253	121478
3392	256357	121416
3393	256451	121349
3394	256527	121274
3395	256599	121196
3396	256673	121120
3397	256737	121040
3398	256804	120960
3399	256876	120882
3400	256942	120803
3401	257010	120724
3402	257080	120645
3403	257154	120569
3404	257226	120492
3405	257301	120416
3406	257372	120338
3407	257446	120262
3408	257527	120189
3409	257596	120110
3410	257663	120031
3411	257732	119952
3412	257799	119873
3413	257865	119793
3414	257933	119714
3415	258010	119639
3416	258098	119569
3417	258171	119493
3418	258240	119414
3419	258313	119337
3420	258379	119257
3421	258450	119180
3422	258536	119109
3423	258607	119031
3424	258676	118953
3425	258746	118875
3426	258808	118793
3427	258878	118715
3428	258944	118635
3429	259008	118554
3430	259083	118479
3431	259149	118399
3432	259215	118319
3433	259283	118240
3434	259363	118166
3435	259427	118086
3436	259491	118005
3437	259552	117923
3438	259622	117845
3439	259694	117768
3440	259754	117685
3441	259817	117604
3442	259887	117527
3443	259957	117448
3444	260019	117367
3445	260091	117290
3446	260159	117211
3447	260239	117138
3448	260329	117069
3449	260407	116994
3450	260479	116917
3451	260552	116841
3452	260627	116765
3453	260704	116690
3454	260797	116622
3455	260881	116551
3456	260956	116475
3457	261027	116398
3458	261093	116318
3459	261164	116240
3460	261230	116161
3461	261301	116083
3462	261368	116004
3463	261437	115926
3464	261503	115846
3465	261570	115767
3466	261645	115691
3467	261712	115612
3468	261781	115533
3469	261855	115457
3470	261929	115381
3471	262002	115305
3472	262075	115228
3473	262147	115151
3474	262211	115071
3475	262278	114991
3476	262353	114916
3477	262417	114835
3478	262485	114757
3479	262550	114677
3480	262629	114603
3481	262698	114525
3482	262760	114443
3483	262838	114369
3484	262902	114289
3485	262971	114210
3486	263048	114136
3487	263112	114055
3488	263188	113980
3489	263253	113900
3490	263329	113825
3491	263388	113742
3492	263454	113663
3493	263523	113585
3494	263600	113510
3495	263691	113441
3496	263785	113374
3497	263861	113299
3498	263929	113220
3499	264002	113143
3500	264069	113064
3501	264135	112985
3502	264208	112908
3503	264280	112831
3504	264350	112754
3505	264426	112679
3506	264500	112603
3507	264569	112525
3508	264639	112447
3509	264706	112368
3510	264774	112289
3511	264845	112212
3512	264907	112131
3513	264977	112053
3514	265048	111976
3515	265119	111899
3516	265189	111821
3517	265261	111744
3518	265356	111677
3519	265425	111599
3520	265494	111521
3521	265573	111447
3522	265653	111374
3523	265732	111299
3524	265817	111228
3525	265906	111159
3526	265994	111088
3527	266060	111009
3528	266127	110930
3529	266199	110853
3530	266276	110778
3531	266344	110700
3532	266411	110621
3533	266486	110545
3534	266554	110467
3535	266633	110393
3536	266697	110313
3537	266761	110233
3538	266830	110155
3539	266892	110074
3540	266958	109995
3541	267023	109915
3542	267102	109841
3543	267173	109764
3544	267244	109687
3545	267314	109609
3546	267375	109528
3547	267448	109451
3548	267517	109373
3549	267598	109300
3550	267665	109221
3551	267731	109142
3552	267804	109066
3553	267870	108987
3554	267941	108910
3555	268021	108836
3556	268088	108757
3557	268167	108684
3558	268247	108610
3559	268328	108537
3560	268397	108459
3561	268477	108385
3562	268564	108315
3563	268642	108241
3564	268705	108160
3565	268778	108084
3566	268853	108008
3567	268920	107929
3568	268985	107850
3569	269050	107770
3570	269131	107697
3571	269203	107621
3572	269278	107545
3573	269352	107469
3574	269419	107391
3575	269492	107314
3576	269571	107240
3577	269637	107161
3578	269701	107081
3579	269772	107004
3580	269841	106927
3581	269916	106851
3582	270019	106786
3583	270099	106713
3584	270168	106635
3585	270242	106559
3586	270324	106486
3587	270391	106408
3588	270461	106330
3589	270531	106253
3590	270615	106181
3591	270699	106109
3592	270779	106035
3593	270867	105965
3594	270947	105891
3595	271017	105814
3596	271094	105739
3597	271158	105659
3598	271232	105583
3599	271309	105509
3600	271381	105432
3601	271442	105351
3602	271527	105279
3603	271614	105209
3604	271683	105131
3605	271754	105054
3606	271829	104978
3607	271902	104902
3608	271977	104827
3609	272044	104748
3610	272119	104673
3611	272197	104598
3612	272280	104526
3613	272363	104453
3614	272430	104375
3615	272499	104297
3616	272578	104223
3617	272644	104144
3618	272709	104065
3619	272775	103986
3620	272837	103905
3621	272916	103831
3622	272980	103752
3623	273060	103678
3624	273133	103602
3625	273219	103531
3626	273313	103462
3627	273408	103394
3628	273493	103323
3629	273598	103259
3630	273684	103187
3631	273784	103121
3632	273883	103054
3633	273963	102981
3634	274050	102910
3635	274117	102831
3636	274190	102755
3637	274270	102681
3638	274351	102608
3639	274425	102532
3640	274517	102463
3641	274598	102390
3642	274677	102316
3643	274762	102244
3644	274861	102177
3645	274953	102108
3646	275055	102042
3647	275190	101989
3648	275294	101924
3649	275399	101860
3650	275470	101782
3651	275536	101704
3652	275620	101631
3653	275698	101557
3654	275782	101484
3655	275857	101409
3656	275931	101333
3657	276003	101256
3658	276069	101177
3659	276137	101099
3660	276210	101023
3661	276288	100948
3662	276404	100888
3663	276530	100830
3664	276632	100765
3665	276729	100697
3666	276823	100628
3667	276908	100556
3668	276990	100483
3669	277068	100409
3670	277152	100336
3671	277220	100258
3672	277291	100181
3673	277363	100104
3674	277446	100031
3675	277516	99954
3676	277583	99875
3677	277653	99798
3678	277718	99718
3679	277800	99645
3680	277874	99569
3681	277942	99491
3682	278005	99411
3683	278076	99334
3684	278151	99258
3685	278218	99180
3686	278294	99105
3687	278359	99025
3688	278434	98950
3689	278555	98890
3690	278623	98812
3691	278697	98736
3692	278765	98658
3693	278831	98579
3694	278896	98500
3695	278958	98420
3696	279030	98343
3697	279111	98270
3698	279194	98197
3699	279271	98122
3700	279348	98047
3701	279421	97970
3702	279491	97893
3703	279575	97821
3704	279655	97747
3705	279724	97669
3706	279796	97592
3707	279863	97514
3708	279930	97436
3709	279998	97358
3710	280078	97284
3711	280151	97207
3712	280239	97136
3713	280307	97058
3714	280390	96985
3715	280475	96913
3716	280564	96842
3717	280662	96775
3718	280743	96701
3719	280821	96626
3720	280894	96550
3721	280962	96472
3722	281033	96395
3723	281101	96317
3724	281170	96239
3725	281240	96162
3726	281307	96083
3727	281376	96006
3728	281445	95928
3729	281523	95853
3730	281596	95777
3731	281667	95700
3732	281741	95624
3733	281812	95547
3734	281885	95471
3735	281963	95396
3736	282047	95324
3737	282118	95247
3738	282203	95174
3739	282275	95098
3740	282348	95022
3741	282416	94943
3742	282491	94868
3743	282570	94794
3744	282643	94717
3745	282717	94641
3746	282788	94564
3747	282853	94485
3748	282931	94411
3749	283004	94334
3750	283080	94259
3751	283150	94182
3752	283228	94107
3753	283305	94032
3754	283375	93955
3755	283448	93879
3756	283525	93804
3757	283593	93726
3758	283666	93650
3759	283732	93571
3760	283805	93495
3761	283875	93417
3762	283942	93339
3763	284020	93265
3764	284093	93188
3765	284165	93112
3766	284245	93038
3767	284312	92959
3768	284387	92884
3769	284453	92805
3770	284519	92727
3771	284594	92651
3772	284663	92574
3773	284737	92498
3774	284818	92424
3775	284895	92349
3776	284979	92276
3777	285047	92199
3778	285125	92124
3779	285220	92055
3780	285293	91979
3781	285357	91899
3782	285421	91820
3783	285500	91746
3784	285579	91672
3785	285666	91600
3786	285750	91527
3787	285836	91455
3788	285909	91379
3789	285971	91299
3790	286041	91222
3791	286109	91144
3792	286181	91068
3793	286245	90988
3794	286308	90909
3795	286378	90832
3796	286443	90753
3797	286516	90677
3798	286584	90599
3799	286646	90519
3800	286721	90444
3801	286790	90366
3802	286850	90286
3803	286918	90209
3804	286982	90129
3805	287045	90050
3806	287116	89973
3807	287186	89896
3808	287254	89818
3809	287321	89740
3810	287389	89663
3811	287455	89584
3812	287528	89508
3813	287593	89429
3814	287657	89351
3815	287723	89272
3816	287795	89196
3817	287857	89116
3818	287930	89040
3819	287995	88961
3820	288064	88884
3821	288125	88804
3822	288191	88726
3823	288258	88648
3824	288319	88568
3825	288388	88491
3826	288477	88420
3827	288553	88345
3828	288629	88269
3829	288688	88189
3830	288748	88109
3831	288812	88030
3832	288874	87950
3833	288950	87875
3834	289024	87800
3835	289090	87721
3836	289152	87642
3837	289216	87563
3838	289276	87483
3839	289341	87405
3840	289411	87328
3841	289481	87251
3842	289547	87173
3843	289607	87093
3844	289669	87013
3845	289731	86934
3846	289792	86854
3847	289853	86775
3848	289923	86698
3849	289988	86619
3850	290056	86542
3851	290127	86465
3852	290227	86397
3853	290294	86320
3854	290358	86241
3855	290441	86168
3856	290541	86100
3857	290625	86027
3858	290715	85956
3859	290790	85881
3860	290865	85805
3861	290927	85726
3862	290995	85648
3863	291064	85571
3864	291134	85494
3865	291218	85422
3866	291289	85345
3867	291358	85268
3868	291424	85190
3869	291496	85114
3870	291561	85035
3871	291632	84959
3872	291693	84879
3873	291763	84802
3874	291830	84724
3875	291896	84646
3876	291967	84570
3877	292038	84493
3878	292101	84414
3879	292173	84338
3880	292245	84262
3881	292306	84182
3882	292381	84107
3883	292455	84032
3884	292523	83954
3885	292600	83879
3886	292662	83800
3887	292729	83723
3888	292799	83646
3889	292872	83570
3890	292943	83493
3891	293018	83418
3892	293082	83340
3893	293155	83263
3894	293222	83186
3895	293290	83108
3896	293367	83034
3897	293435	82956
3898	293509	82881
3899	293586	82806
3900	293650	82728
3901	293720	82651
3902	293784	82572
3903	293851	82495
3904	293921	82418
3905	293987	82340
3906	294052	82262
3907	294117	82184
3908	294187	82107
3909	294259	82031
3910	294334	81955
3911	294403	81878
3912	294484	81805
3913	294553	81728
3914	294617	81650
3915	294687	81573
3916	294755	81496
3917	294824	81419
3918	294890	81341
3919	294953	81262
3920	295030	81188
3921	295098	81110
3922	295182	81037
3923	295256	80962
3924	295320	80884
3925	295395	80808
3926	295459	80730
3927	295558	80661
3928	295679	80598
3929	295769	80527
3930	295844	80452
3931	295911	80374
3932	295971	80295
3933	296035	80217
3934	296109	80141
3935	296184	80066
3936	296256	79990
3937	296322	79912
3938	296389	79834
3939	296457	79757
3940	296517	79678
3941	296588	79601
3942	296653	79524
3943	296727	79448
3944	296792	79370
3945	296861	79293
3946	296930	79216
3947	296996	79138
3948	297057	79059
3949	297130	78983
3950	297205	78908
3951	297281	78833
3952	297355	78758
3953	297425	78681
3954	297493	78604
3955	297568	78529
3956	297638	78452
3957	297714	78377
3958	297794	78303
3959	297858	78225
3960	297925	78148
3961	298004	78073
3962	298085	78000
3963	298187	77931
3964	298282	77861
3965	298360	77787
3966	298452	77716
3967	298535	77643
3968	298619	77570
3969	298704	77497
3970	298786	77424
3971	298862	77349
3972	298934	77273
3973	299011	77198
3974	299071	77119
3975	299139	77042
3976	299218	76967
3977	299318	76898
3978	299400	76825
3979	299478	76750
3980	299549	76674
3981	299618	76597
3982	299684	76520
3983	299763	76445
3984	299831	76368
3985	299899	76291
3986	299973	76215
3987	300047	76140
3988	300126	76066
3989	300212	75993
3990	300277	75915
3991	300355	75841
3992	300429	75765
3993	300507	75691
3994	300591	75618
3995	300678	75545
3996	300764	75473
3997	300842	75398
3998	300914	75322
3999	300984	75246
4000	301061	75171
4001	301129	75094
4002	301218	75022
4003	301292	74946
4004	301369	74872
4005	301436	74794
4006	301499	74716
4007	301567	74639
4008	301637	74563
4009	301716	74488
4010	301785	74411
4011	301850	74334
4012	301921	74257
4013	301988	74180
4014	302064	74105
4015	302138	74029
4016	302204	73952
4017	302277	73876
4018	302344	73799
4019	302410	73721
4020	302492	73648
4021	302554	73570
4022	302618	73492
4023	302690	73416
4024	302760	73339
4025	302831	73263
4026	302899	73186
4027	302972	73110
4028	303039	73033
4029	303103	72955
4030	303179	72880
4031	303244	72802
4032	303311	72725
4033	303387	72650
4034	303459	72574
4035	303527	72497
4036	303604	72422
4037	303666	72344
4038	303734	72267
4039	303800	72190
4040	303867	72113
4041	303948	72039
4042	304030	71965
4043	304103	71889
4044	304184	71816
4045	304269	71743
4046	304359	71671
4047	304437	71596
4048	304533	71526
4049	304611	71452
4050	304688	71377
4051	304767	71302
4052	304851	71229
4053	304940	71157
4054	305021	71084
4055	305108	71011
4056	305207	70941
4057	305287	70867
4058	305377	70795
4059	305472	70725
4060	305581	70657
4061	305681	70588
4062	305797	70522
4063	305911	70455
4064	306001	70384
4065	306087	70311
4066	306182	70240
4067	306278	70169
4068	306376	70099
4069	306465	70027
4070	306550	69954
4071	306636	69881
4072	306721	69808
4073	306793	69732
4074	306858	69655
4075	306922	69577
4076	306997	69501
4077	307062	69424
4078	307141	69349
4079	307214	69273
4080	307276	69195
4081	307347	69119
4082	307419	69043
4083	307489	68966
4084	307557	68889
4085	307625	68812
4086	307697	68736
4087	307761	68659
4088	307825	68581
4089	307897	68505
4090	307964	68428
4091	308036	68352
4092	308102	68274
4093	308171	68198
4094	308240	68121
4095	308308	68044
4096	308405	67974
4097	308513	67906
4098	308603	67834
4099	308695	67762
4100	308768	67686
4101	308857	67614
4102	308951	67543
4103	309055	67474
4104	309169	67407
4105	309278	67339
4106	309380	67269
4107	309479	67199
4108	309566	67126
4109	309651	67053
4110	309735	66980
4111	309806	66903
4112	309874	66826
4113	309952	66752
4114	310016	66674
4115	310084	66597
4116	310173	66524
4117	310246	66449
4118	310328	66375
4119	310416	66302
4120	310511	66231
4121	310630	66165
4122	310734	66096
4123	310847	66028
4124	310931	65955
4125	311023	65883
4126	311110	65810
4127	311196	65737
4128	311269	65661
4129	311347	65586
4130	311413	65509
4131	311479	65431
4132	311552	65355
4133	311633	65281
4134	311729	65210
4135	311809	65136
4136	311899	65063
4137	311984	64990
4138	312079	64919
4139	312166	64846
4140	312258	64774
4141	312339	64699
4142	312439	64629
4143	312564	64564
4144	312691	64499
4145	312779	64426
4146	312861	64352
4147	312951	64280
4148	313044	64208
4149	313141	64137
4150	313240	64066
4151	313351	63998
4152	313452	63928
4153	313562	63859
4154	313666	63790
4155	313759	63718
4156	313838	63643
4157	313913	63567
4158	313982	63491
4159	314064	63416
4160	314155	63344
4161	314234	63269
4162	314318	63195
4163	314384	63118
4164	314460	63043
4165	314520	62964
4166	314590	62887
4167	314680	62815
4168	314762	62741
4169	314826	62663
4170	314918	62591
4171	315001	62517
4172	315084	62443
4173	315167	62369
4174	315244	62293
4175	315314	62217
4176	315387	62141
4177	315471	62067
4178	315543	61991
4179	315646	61921
4180	315761	61853
4181	315857	61781
4182	315928	61705
4183	315999	61629
4184	316066	61551
4185	316143	61476
4186	316209	61399
4187	316274	61321
4188	316344	61245
4189	316431	61171
4190	316493	61093
4191	316560	61016
4192	316634	60940
4193	316702	60863
4194	316781	60788
4195	316872	60716
4196	316962	60643
4197	317052	60570
4198	317142	60497
4199	317233	60425
4200	317317	60351
4201	317404	60278
4202	317484	60203
4203	317584	60132
4204	317691	60062
4205	317774	59988
4206	317864	59916
4207	317949	59842
4208	318033	59768
4209	318138	59698
4210	318240	59627
4211	318344	59557
4212	318465	59490
4213	318566	59419
4214	318687	59352
4215	318808	59285
4216	318896	59211
4217	318992	59139
4218	319081	59066
4219	319193	58997
4220	319322	58932
4221	319430	58862
4222	319538	58792
4223	319627	58719
4224	319729	58648
4225	319826	58576
4226	319938	58507
4227	320032	58435
4228	320139	58365
4229	320243	58294
4230	320337	58222
4231	320432	58150
4232	320535	58079
4233	320644	58009
4234	320763	57941
4235	320866	57871
4236	320944	57795
4237	321017	57719
4238	321088	57642
4239	321162	57566
4240	321239	57491
4241	321306	57414
4242	321382	57338
4243	321451	57261
4244	321524	57185
4245	321598	57109
4246	321670	57032
4247	321739	56955
4248	321807	56878
4249	321878	56802
4250	321951	56725
4251	322018	56648
4252	322092	56572
4253	322171	56497
4254	322243	56421
4255	322318	56345
4256	322383	56267
4257	322453	56190
4258	322522	56113
4259	322588	56036
4260	322665	55960
4261	322736	55884
4262	322809	55808
4263	322876	55731
4264	322951	55655
4265	323017	55577
4266	323090	55501
4267	323160	55424
4268	323229	55348
4269	323302	55271
4270	323373	55195
4271	323435	55117
4272	323501	55039
4273	323576	54964
4274	323665	54890
4275	323735	54813
4276	323816	54739
4277	323890	54663
4278	323961	54586
4279	324026	54509
4280	324110	54434
4281	324180	54358
4282	324252	54281
4283	324329	54206
4284	324403	54130
4285	324474	54053
4286	324539	53976
4287	324608	53899
4288	324672	53821
4289	324745	53745
4290	324813	53668
4291	324883	53592
4292	324959	53516
4293	325028	53439
4294	325110	53365
4295	325192	53290
4296	325261	53213
4297	325328	53136
4298	325403	53060
4299	325485	52986
4300	325583	52913
4301	325690	52843
4302	325800	52773
4303	325873	52697
4304	325953	52622
4305	326025	52545
4306	326096	52469
4307	326177	52394
4308	326247	52317
4309	326314	52240
4310	326389	52164
4311	326454	52087
4312	326516	52009
4313	326577	51931
4314	326642	51853
4315	326712	51777
4316	326778	51700
4317	326858	51625
4318	326931	51549
4319	327003	51472
4320	327065	51394
4321	327144	51319
4322	327205	51241
4323	327270	51164
4324	327337	51087
4325	327412	51011
4326	327473	50933
4327	327561	50859
4328	327699	50793
4329	327848	50729
4330	327997	50665
4331	328087	50591
4332	328191	50520
4333	328277	50445
4334	328371	50373
4335	328453	50298
4336	328529	50222
4337	328612	50147
4338	328692	50072
4339	328770	49997
4340	328834	49919
4341	328900	49842
4342	328976	49766
4343	329046	49690
4344	329137	49616
4345	329202	49539
4346	329273	49463
4347	329342	49386
4348	329426	49311
4349	329525	49239
4350	329599	49163
4351	329677	49087
4352	329779	49016
4353	329881	48944
4354	329967	48870
4355	330051	48795
4356	330149	48723
4357	330259	48652
4358	330361	48580
4359	330466	48508
4360	330601	48441
4361	330740	48375
4362	330843	48303
4363	330945	48231
4364	331039	48158
4365	331125	48083
4366	331208	48008
4367	331283	47932
4368	331364	47857
4369	331442	47782
4370	331510	47705
4371	331596	47630
4372	331671	47554
4373	331745	47478
4374	331825	47403
4375	331896	47327
4376	332000	47255
4377	332128	47186
4378	332251	47117
4379	332393	47051
4380	332533	46984
4381	332657	46915
4382	332771	46844
4383	332877	46772
4384	333004	46704
4385	333115	46633
4386	333240	46563
4387	333329	46489
4388	333413	46415
4389	333492	46339
4390	333591	46266
4391	333698	46195
4392	333799	46122
4393	333884	46047
4394	333987	45975
4395	334089	45903
4396	334197	45831
4397	334290	45757
4398	334415	45688
4399	334528	45617
4400	334634	45545
4401	334747	45474
4402	334845	45401
4403	334939	45327
4404	335057	45257
4405	335179	45187
4406	335279	45114
4407	335380	45042
4408	335495	44971
4409	335614	44900
4410	335736	44830
4411	335853	44760
4412	335970	44689
4413	336072	44616
4414	336158	44542
4415	336243	44467
4416	336319	44390
4417	336402	44315
4418	336467	44237
4419	336547	44162
4420	336643	44088
4421	336734	44014
4422	336810	43938
4423	336880	43861
4424	336954	43785
4425	337023	43707
4426	337093	43630
4427	337163	43554
4428	337232	43476
4429	337308	43400
4430	337378	43323
4431	337440	43245
4432	337508	43168
4433	337575	43091
4434	337653	43015
4435	337720	42938
4436	337788	42861
4437	337863	42784
4438	337934	42708
4439	338002	42630
4440	338077	42554
4441	338147	42477
4442	338224	42401
4443	338304	42326
4444	338369	42248
4445	338450	42173
4446	338520	42096
4447	338591	42019
4448	338674	41944
4449	338739	41866
4450	338816	41790
4451	338885	41713
4452	338956	41636
4453	339032	41560
4454	339104	41484
4455	339178	41407
4456	339256	41331
4457	339326	41255
4458	339399	41178
4459	339476	41102
4460	339545	41025
4461	339613	40948
4462	339693	40872
4463	339782	40798
4464	339866	40723
4465	339948	40647
4466	340079	40578
4467	340164	40502
4468	340242	40427
4469	340309	40349
4470	340395	40274
4471	340485	40200
4472	340564	40124
4473	340664	40051
4474	340743	39975
4475	340817	39899
4476	340898	39823
4477	340964	39746
4478	341047	39670
4479	341120	39594
4480	341192	39517
4481	341266	39441
4482	341336	39364
4483	341419	39289
4484	341495	39213
4485	341567	39136
4486	341648	39060
4487	341715	38983
4488	341780	38906
4489	341850	38829
4490	341921	38752
4491	342004	38677
4492	342080	38601
4493	342158	38525
4494	342233	38448
4495	342311	38372
4496	342387	38296
4497	342462	38220
4498	342535	38144
4499	342615	38068
4500	342685	37991
4501	342753	37914
4502	342835	37839
4503	342906	37762
4504	342971	37684
4505	343055	37609
4506	343133	37533
4507	343197	37456
4508	343271	37379
4509	343343	37303
4510	343427	37228
4511	343493	37150
4512	343562	37074
4513	343685	37002
4514	343765	36927
4515	343832	36850
4516	343900	36773
4517	343970	36696
4518	344038	36619
4519	344111	36542
4520	344194	36467
4521	344266	36390
4522	344341	36314
4523	344411	36237
4524	344483	36161
4525	344552	36084
4526	344632	36008
4527	344711	35932
4528	344787	35856
4529	344860	35780
4530	344922	35702
4531	345004	35627
4532	345079	35550
4533	345165	35475
4534	345264	35401
4535	345335	35325
4536	345410	35249
4537	345502	35174
4538	345592	35099
4539	345686	35025
4540	345779	34951
4541	345853	34874
4542	345928	34798
4543	346033	34725
4544	346123	34650
4545	346204	34574
4546	346275	34498
4547	346360	34422
4548	346426	34345
4549	346496	34268
4550	346573	34192
4551	346649	34116
4552	346718	34039
4553	346796	33963
4554	346871	33887
4555	346955	33812
4556	347041	33736
4557	347161	33665
4558	347279	33592
4559	347402	33521
4560	347511	33448
4561	347612	33374
4562	347711	33300
4563	347822	33227
4564	347937	33155
4565	348041	33081
4566	348159	33009
4567	348273	32936
4568	348367	32861
4569	348482	32789
4570	348591	32716
