iter	MultiClass
2925	0.6304120125
2926	0.6304009878
2927	0.6303814135
2928	0.6303640879
2929	0.6303445728
2930	0.6303292889
2931	0.6303151844
2932	0.6302960613
2933	0.630280278
2934	0.6302686204
2935	0.6302539128
2936	0.6302392154
2937	0.6302212105
2938	0.6302015776
2939	0.6301899879
2940	0.6301742677
2941	0.6301634775
2942	0.6301436576
2943	0.6301282864
2944	0.6301088842
2945	0.6300947859
2946	0.6300769914
2947	0.6300629187
2948	0.630038879
2949	0.6300236389
2950	0.6300155932
2951	0.6300031535
2952	0.6299830231
2953	0.6299728216
2954	0.629955633
2955	0.6299432084
2956	0.6299297634
2957	0.6299109963
2958	0.6298955592
2959	0.6298828219
2960	0.6298675517
2961	0.6298525778
2962	0.6298363193
2963	0.6298204019
2964	0.6298043137
2965	0.6297911941
2966	0.629773783
2967	0.6297553945
2968	0.6297413361
2969	0.6297296712
2970	0.6297118888
2971	0.6296973871
2972	0.6296812213
2973	0.6296661277
2974	0.6296456901
2975	0.6296319319
2976	0.6296091506
2977	0.6295875992
2978	0.6295696738
2979	0.6295525145
2980	0.6295374944
2981	0.6295262742
2982	0.6295074911
2983	0.629487715
2984	0.6294716839
2985	0.6294588424
2986	0.629448556
2987	0.6294287008
2988	0.6294106327
2989	0.6293887692
2990	0.6293698959
2991	0.6293601277
2992	0.6293418165
2993	0.6293259865
2994	0.6293028336
2995	0.6292879812
2996	0.6292668342
2997	0.6292521005
2998	0.6292370264
2999	0.6292231507
3000	0.6292057716
3001	0.6291864233
3002	0.6291709025
3003	0.6291568658
3004	0.6291425547
3005	0.6291235158
3006	0.6291123997
3007	0.6290956314
3008	0.6290781061
3009	0.629062495
3010	0.6290481926
3011	0.6290337527
3012	0.6290184982
3013	0.6290010832
3014	0.6289846726
3015	0.6289704375
3016	0.6289552862
3017	0.6289400758
3018	0.6289276246
3019	0.628906862
3020	0.6288894275
3021	0.62887315
3022	0.6288621258
3023	0.6288453471
3024	0.6288256158
3025	0.6288086427
3026	0.6287991857
3027	0.6287895253
3028	0.6287695854
3029	0.6287563798
3030	0.6287451371
3031	0.6287313896
3032	0.6287159985
3033	0.6286983964
3034	0.6286852604
3035	0.6286690873
3036	0.6286558371
3037	0.6286435158
3038	0.6286297497
3039	0.6286179625
3040	0.6285965807
3041	0.6285799411
3042	0.6285651271
3043	0.6285454313
3044	0.6285290245
3045	0.6285142697
3046	0.6284994072
3047	0.6284801932
3048	0.6284692174
3049	0.6284547648
3050	0.6284378913
3051	0.6284240525
3052	0.6284090997
3053	0.6283848667
3054	0.6283630011
3055	0.6283447554
3056	0.6283274586
3057	0.6283121911
3058	0.6282952337
3059	0.6282810745
3060	0.628267996
3061	0.6282493001
3062	0.6282279316
3063	0.628214277
3064	0.628200454
3065	0.628190136
3066	0.6281748177
3067	0.6281651576
3068	0.6281486012
3069	0.6281323568
3070	0.6281100676
3071	0.6280878892
3072	0.6280653304
3073	0.6280549534
3074	0.6280363695
3075	0.6280257215
3076	0.6280090967
3077	0.6279887172
3078	0.6279726565
3079	0.627961869
3080	0.6279430381
3081	0.6279337447
3082	0.6279219202
3083	0.6279042007
3084	0.6278902636
3085	0.6278801936
3086	0.6278660121
3087	0.6278529943
3088	0.6278420802
3089	0.6278267496
3090	0.6278091336
3091	0.6277875529
3092	0.627772517
3093	0.627753327
3094	0.627739986
3095	0.6277220451
3096	0.6277052794
3097	0.6276930247
3098	0.6276687349
3099	0.6276563698
3100	0.6276471683
3101	0.6276346535
3102	0.6276191213
3103	0.627602988
3104	0.6275901739
3105	0.6275694205
3106	0.6275536672
3107	0.6275387624
3108	0.6275256631
3109	0.6275104867
3110	0.6274979138
3111	0.627482195
3112	0.6274637472
3113	0.6274490394
3114	0.627433326
3115	0.6274168673
3116	0.6274028904
3117	0.6273854298
3118	0.6273663502
3119	0.6273511163
3120	0.627334795
3121	0.6273157479
3122	0.6273008298
3123	0.6272779095
3124	0.6272577641
3125	0.6272455594
3126	0.6272277702
3127	0.6272089267
3128	0.6271891049
3129	0.6271727741
3130	0.627160634
3131	0.6271424489
3132	0.6271238062
3133	0.6271115089
3134	0.6270895745
3135	0.6270754112
3136	0.6270621883
3137	0.6270472095
3138	0.6270340739
3139	0.6270181264
3140	0.6269989459
3141	0.6269836092
3142	0.6269672237
3143	0.6269527441
3144	0.6269355823
3145	0.6269180683
3146	0.6269090259
3147	0.6268961907
3148	0.6268785852
3149	0.6268582201
3150	0.6268429453
3151	0.6268345568
3152	0.6268176252
3153	0.6267992943
3154	0.626784271
3155	0.626769303
3156	0.6267568018
3157	0.6267476138
3158	0.6267244526
3159	0.6267150202
3160	0.6267031038
3161	0.6266873917
3162	0.6266680889
3163	0.6266523669
3164	0.6266398972
3165	0.6266300457
3166	0.6266092551
3167	0.6265960285
3168	0.6265860885
3169	0.62657176
3170	0.6265572544
3171	0.6265418177
3172	0.6265261683
3173	0.6265069329
3174	0.6264934631
3175	0.6264786634
3176	0.6264657567
3177	0.6264525671
3178	0.6264367929
3179	0.6264251428
3180	0.6264032934
3181	0.626388855
3182	0.6263693078
3183	0.6263556325
3184	0.626337878
3185	0.6263274964
3186	0.6263102333
3187	0.6262971462
3188	0.6262880208
3189	0.6262760779
3190	0.6262567811
3191	0.6262423831
3192	0.626231832
3193	0.6262179129
3194	0.6261956932
3195	0.6261744311
3196	0.6261638745
3197	0.6261446522
3198	0.6261254278
3199	0.6261026378
3200	0.6260842455
3201	0.6260664893
3202	0.6260547631
3203	0.6260384412
3204	0.6260285577
3205	0.6260075885
3206	0.6259933419
3207	0.6259830773
3208	0.6259649288
3209	0.625952803
3210	0.6259411539
3211	0.6259252979
3212	0.6259154102
3213	0.6259056686
3214	0.6258909509
3215	0.6258787632
3216	0.6258623721
3217	0.6258480213
3218	0.6258357751
3219	0.6258156771
3220	0.625798612
3221	0.6257749689
3222	0.6257619359
3223	0.6257415328
3224	0.6257279461
3225	0.6257079577
3226	0.6256956662
3227	0.6256821022
3228	0.6256663592
3229	0.6256481472
3230	0.6256346721
3231	0.6256232439
3232	0.6256031211
3233	0.6255825211
3234	0.6255642085
3235	0.6255486606
3236	0.625528419
3237	0.625509715
3238	0.6254910665
3239	0.6254717077
3240	0.6254506758
3241	0.6254345787
3242	0.6254187207
3243	0.6254029987
3244	0.6253847289
3245	0.6253665408
3246	0.6253554906
3247	0.6253436772
3248	0.6253334851
3249	0.6253213784
3250	0.6253062208
3251	0.6252938182
3252	0.625279764
3253	0.6252602347
3254	0.625244804
3255	0.6252290169
3256	0.6252168624
3257	0.6252020244
3258	0.6251872182
3259	0.625173055
3260	0.6251581652
3261	0.6251392932
3262	0.6251269912
3263	0.6251097772
3264	0.6250916519
3265	0.6250689847
3266	0.6250532612
3267	0.6250376916
3268	0.625021028
3269	0.625006607
3270	0.6249846646
3271	0.6249639765
3272	0.6249537466
3273	0.6249412379
3274	0.6249294585
3275	0.6249140189
3276	0.624897378
3277	0.6248773158
3278	0.6248644048
3279	0.6248448326
3280	0.6248291239
3281	0.624810103
3282	0.624797394
3283	0.6247814184
3284	0.6247705009
3285	0.62475287
3286	0.6247381725
3287	0.6247235446
3288	0.6247009405
3289	0.6246876691
3290	0.6246727273
3291	0.6246609287
3292	0.6246428464
3293	0.6246275347
3294	0.6246150039
3295	0.6246008755
3296	0.624587959
3297	0.6245696533
3298	0.6245515795
3299	0.6245378081
3300	0.624524187
3301	0.6245098802
3302	0.6244904582
3303	0.6244815297
3304	0.6244613763
3305	0.6244477784
3306	0.6244342535
3307	0.6244186046
3308	0.6244028935
3309	0.6243863286
3310	0.6243735539
3311	0.6243511133
3312	0.6243382391
3313	0.6243244071
3314	0.624306444
3315	0.6242898218
3316	0.6242754035
3317	0.6242604415
3318	0.6242503924
3319	0.6242393371
3320	0.6242277809
3321	0.624210156
3322	0.6241912291
3323	0.6241778965
3324	0.6241596649
3325	0.6241459659
3326	0.6241312104
3327	0.6241189118
3328	0.62410171
3329	0.6240887548
3330	0.6240742715
3331	0.6240636675
3332	0.6240486647
3333	0.6240331485
3334	0.6240193242
3335	0.6240002134
3336	0.6239892408
3337	0.6239748096
3338	0.6239549847
3339	0.623936583
3340	0.6239156452
3341	0.6239032386
3342	0.6238774916
3343	0.6238668436
3344	0.6238549385
3345	0.6238397184
3346	0.623820388
3347	0.6238041945
3348	0.6237839879
3349	0.6237708678
3350	0.6237545494
3351	0.6237379369
3352	0.623719218
3353	0.6237046853
3354	0.6236840933
3355	0.6236700628
3356	0.6236524447
3357	0.6236370226
3358	0.6236225629
3359	0.623607478
3360	0.6235862083
3361	0.6235698099
3362	0.6235572468
3363	0.6235385589
3364	0.6235217839
3365	0.6235076245
3366	0.623496463
3367	0.6234838827
3368	0.6234717559
3369	0.6234613856
3370	0.6234462464
3371	0.6234299033
3372	0.6234127798
3373	0.6233986276
3374	0.6233820355
3375	0.6233645594
3376	0.6233498341
3377	0.6233356334
3378	0.6233233504
3379	0.6233052982
3380	0.6232896588
3381	0.6232707281
3382	0.6232499133
3383	0.6232368572
3384	0.6232234825
3385	0.6232099894
3386	0.6231991695
3387	0.623184176
3388	0.6231714739
3389	0.6231551924
3390	0.6231434116
3391	0.6231281368
3392	0.6231166516
3393	0.6230968214
3394	0.6230874278
3395	0.6230761482
3396	0.6230659897
3397	0.6230519204
3398	0.6230373051
3399	0.6230251764
3400	0.6230025791
3401	0.6229811464
3402	0.6229642496
3403	0.6229501027
3404	0.622937021
3405	0.6229218587
3406	0.6229050284
3407	0.6228799118
3408	0.6228601982
3409	0.6228411822
3410	0.6228207347
3411	0.622802425
3412	0.6227830072
3413	0.6227717162
3414	0.6227571517
3415	0.6227316898
3416	0.6227134684
3417	0.6226984391
3418	0.6226766736
3419	0.6226529751
3420	0.6226354948
3421	0.6226258094
3422	0.6226136446
3423	0.6226023552
3424	0.6225798516
3425	0.6225641549
3426	0.6225525475
3427	0.6225402791
3428	0.6225253931
3429	0.6225117469
3430	0.6225013353
3431	0.6224877003
3432	0.6224704834
3433	0.6224574125
3434	0.6224443822
3435	0.62242884
3436	0.6224112106
3437	0.62239511
3438	0.6223738357
3439	0.6223551469
3440	0.6223418627
3441	0.6223287109
3442	0.6223091873
3443	0.6222962322
3444	0.6222768313
3445	0.6222650867
3446	0.6222534909
3447	0.6222369735
3448	0.622222791
3449	0.6222091036
3450	0.6221961591
3451	0.6221871474
3452	0.6221782095
3453	0.6221611385
3454	0.622147199
3455	0.6221313641
3456	0.6221210975
3457	0.6221110731
3458	0.6220977058
3459	0.6220881278
3460	0.6220741282
3461	0.622052319
3462	0.6220401915
3463	0.6220205185
3464	0.6220040344
3465	0.6219839312
3466	0.6219728402
3467	0.621959703
3468	0.621946446
3469	0.6219216676
3470	0.6219049581
3471	0.62188993
3472	0.6218721524
3473	0.6218535467
3474	0.6218423443
3475	0.6218280005
3476	0.6218143572
3477	0.6218029173
3478	0.6217906678
3479	0.6217742269
3480	0.6217582593
3481	0.6217456397
3482	0.6217296554
3483	0.6217163574
3484	0.621693297
3485	0.6216811857
3486	0.6216639558
3487	0.6216478344
3488	0.6216340973
3489	0.6216218783
3490	0.6216054186
3491	0.6215948269
3492	0.6215805131
3493	0.6215721076
3494	0.6215540342
3495	0.6215400149
3496	0.6215292959
3497	0.6215157896
3498	0.6215003432
3499	0.6214846221
3500	0.6214722767
3501	0.6214597146
3502	0.6214454983
3503	0.6214295695
3504	0.6214130087
3505	0.6214032349
3506	0.6213831338
3507	0.6213720949
3508	0.6213613712
3509	0.6213447577
3510	0.621328979
3511	0.6213112893
3512	0.6212953884
3513	0.6212814229
3514	0.621267668
3515	0.6212498069
3516	0.621235241
3517	0.62121813
3518	0.6212083201
3519	0.6211974364
3520	0.6211847884
3521	0.6211717135
3522	0.6211535879
3523	0.6211440079
3524	0.6211288131
3525	0.6211166941
3526	0.6210989763
3527	0.6210859186
3528	0.6210669902
3529	0.6210482036
3530	0.6210342792
3531	0.6210183229
3532	0.6209993991
3533	0.6209910279
3534	0.6209761711
3535	0.6209612788
3536	0.6209505537
3537	0.620935318
3538	0.6209204807
3539	0.6209073222
3540	0.6208924276
3541	0.6208784838
3542	0.6208591721
3543	0.6208449384
3544	0.6208273772
3545	0.6208140255
3546	0.6208015371
3547	0.6207809767
3548	0.6207618531
3549	0.6207383499
3550	0.620723945
3551	0.6206994012
3552	0.6206933534
3553	0.6206809443
3554	0.6206654516
3555	0.620652119
3556	0.6206292774
3557	0.6206093379
3558	0.6205928144
3559	0.6205786446
3560	0.6205645451
3561	0.6205478888
3562	0.6205325502
3563	0.6205157801
3564	0.6204998861
3565	0.6204883368
3566	0.6204740797
3567	0.6204492663
3568	0.6204384376
3569	0.6204254299
3570	0.6204083766
3571	0.6203970019
3572	0.6203735064
3573	0.6203547943
3574	0.6203381766
3575	0.6203262241
3576	0.6203105299
3577	0.6202953002
3578	0.6202817617
3579	0.6202706932
3580	0.6202598756
3581	0.6202460315
3582	0.6202310023
3583	0.6202140709
3584	0.6201973176
3585	0.6201817406
3586	0.6201690639
3587	0.6201527512
3588	0.620133875
3589	0.6201110175
3590	0.6200967927
3591	0.620078847
3592	0.6200690539
3593	0.6200538298
3594	0.6200441257
3595	0.6200344835
3596	0.6200180846
3597	0.620006193
3598	0.6199979256
3599	0.6199801611
3600	0.6199662311
3601	0.6199500686
3602	0.6199364168
3603	0.6199190695
3604	0.6199039422
3605	0.6198944048
3606	0.6198755898
3607	0.61985932
3608	0.6198456328
3609	0.6198323744
3610	0.6198243179
3611	0.6198114276
3612	0.619798341
3613	0.6197830364
3614	0.6197705309
3615	0.619758144
3616	0.6197438261
3617	0.6197223047
3618	0.6197054639
3619	0.6196946776
3620	0.6196793677
3621	0.6196644474
3622	0.6196475324
3623	0.6196334915
3624	0.6196188068
3625	0.6196010957
3626	0.6195841617
3627	0.6195661993
3628	0.6195500058
3629	0.6195375158
3630	0.6195203551
3631	0.6195077002
3632	0.6194905498
3633	0.6194763758
3634	0.6194631031
3635	0.6194509901
3636	0.6194388416
3637	0.6194172662
3638	0.6194011821
3639	0.6193912682
3640	0.6193735109
3641	0.6193645985
3642	0.6193524219
3643	0.619341623
3644	0.6193304767
3645	0.6193156037
3646	0.6192980912
3647	0.619283136
3648	0.6192680369
3649	0.6192557873
3650	0.6192396911
3651	0.619227596
3652	0.619215982
3653	0.6192033767
3654	0.6191943737
3655	0.6191763338
3656	0.6191633311
3657	0.6191526533
3658	0.6191400492
3659	0.6191320592
3660	0.6191210416
3661	0.6191034325
3662	0.6190907479
3663	0.6190751401
3664	0.6190632212
3665	0.6190508832
3666	0.619033444
3667	0.6190139937
3668	0.6189970202
3669	0.6189824946
3670	0.6189553774
3671	0.6189380251
3672	0.6189198358
3673	0.6189065244
3674	0.6188906585
3675	0.6188804083
3676	0.6188648105
3677	0.6188565954
3678	0.6188446458
3679	0.618835662
3680	0.6188231724
3681	0.618804508
3682	0.6187875952
3683	0.6187714658
3684	0.6187545689
3685	0.6187386433
3686	0.6187234391
3687	0.6187075778
3688	0.6186816622
3689	0.618667553
3690	0.6186524026
3691	0.6186411772
3692	0.6186296011
3693	0.6186092752
3694	0.6185954553
3695	0.618585826
3696	0.6185740189
3697	0.6185558508
3698	0.6185399372
3699	0.6185275571
3700	0.618509206
3701	0.6184968413
3702	0.6184801944
3703	0.6184654193
3704	0.6184500931
3705	0.6184394602
3706	0.6184212635
3707	0.6184055039
3708	0.6183858735
3709	0.6183760064
3710	0.6183596108
3711	0.6183487038
3712	0.6183362565
3713	0.6183270445
3714	0.6183180217
3715	0.6182995538
3716	0.6182807939
3717	0.6182635743
3718	0.6182491631
3719	0.6182365801
3720	0.6182213239
3721	0.6182065623
3722	0.6181935358
3723	0.6181841824
3724	0.6181743587
3725	0.6181564768
3726	0.6181368958
3727	0.6181230763
3728	0.6181137161
3729	0.6181024287
3730	0.618086366
3731	0.6180632314
3732	0.6180466457
3733	0.6180317527
3734	0.6180216447
3735	0.6180037904
3736	0.6179816383
3737	0.6179744603
3738	0.6179606518
3739	0.61794754
3740	0.6179354465
3741	0.6179195824
3742	0.6179065295
3743	0.6178923522
3744	0.6178822867
3745	0.6178599942
3746	0.6178409085
3747	0.6178277297
3748	0.6178132209
3749	0.6177959355
3750	0.6177850598
3751	0.6177679983
3752	0.6177583157
3753	0.6177430344
3754	0.6177299972
3755	0.6177185378
3756	0.6177073843
3757	0.6176847699
3758	0.6176687526
3759	0.6176552978
3760	0.6176413393
3761	0.6176248145
3762	0.6176079188
3763	0.6175975005
3764	0.6175793169
3765	0.6175654909
3766	0.6175553739
3767	0.6175399908
3768	0.6175255445
3769	0.617502387
3770	0.6174812575
3771	0.6174639937
3772	0.6174490005
3773	0.6174260917
3774	0.6174015405
3775	0.617388427
3776	0.6173776101
3777	0.6173575219
3778	0.617344004
3779	0.6173240015
3780	0.6173082276
3781	0.6172907843
3782	0.6172723686
3783	0.6172566105
3784	0.6172407796
3785	0.6172243861
3786	0.6172049807
3787	0.6171870181
3788	0.6171736318
3789	0.6171576944
3790	0.617144509
3791	0.61712594
3792	0.6171063359
3793	0.6170964276
3794	0.6170859424
3795	0.6170690258
3796	0.6170502904
3797	0.61703299
3798	0.6170172567
3799	0.6170026837
3800	0.6169900757
3801	0.6169777014
3802	0.6169636676
3803	0.6169519359
3804	0.6169366116
3805	0.6169228838
3806	0.6169116546
3807	0.6168904033
3808	0.616875545
3809	0.6168621289
3810	0.6168486724
3811	0.6168354656
3812	0.6168236678
3813	0.6168157965
3814	0.6168015577
3815	0.6167873727
3816	0.6167764174
3817	0.6167628945
3818	0.616750729
3819	0.6167397542
3820	0.6167301016
3821	0.6167113488
3822	0.6166945523
3823	0.6166801037
3824	0.6166674334
3825	0.6166519905
3826	0.6166415076
3827	0.6166273904
3828	0.616617015
3829	0.616609047
3830	0.6165907561
3831	0.6165715716
3832	0.6165597419
3833	0.6165510859
3834	0.6165352555
3835	0.6165238591
3836	0.6165118961
3837	0.6165020854
3838	0.6164833155
3839	0.616466652
3840	0.6164529864
3841	0.6164367504
3842	0.6164288655
3843	0.6164124754
3844	0.6163905039
3845	0.6163775412
3846	0.6163632935
3847	0.6163481534
3848	0.616334733
3849	0.6163225381
3850	0.6163119575
3851	0.6162968022
3852	0.6162794335
3853	0.6162601181
3854	0.6162493187
3855	0.6162334293
3856	0.6162192647
3857	0.6162052601
3858	0.6161911789
3859	0.616180905
3860	0.616166004
3861	0.6161552658
3862	0.6161411939
3863	0.6161269368
3864	0.6161170264
3865	0.6160986619
3866	0.6160813016
3867	0.6160650548
3868	0.6160504591
3869	0.6160394224
3870	0.6160262296
3871	0.6160102243
3872	0.6159960532
3873	0.6159830127
3874	0.6159729302
3875	0.6159570576
3876	0.6159469825
3877	0.6159322492
3878	0.615922049
3879	0.6158971657
3880	0.6158849838
3881	0.6158662214
3882	0.6158510414
3883	0.6158360549
3884	0.615825859
3885	0.6158100829
3886	0.615793699
3887	0.6157737872
3888	0.6157576121
3889	0.6157402964
3890	0.6157145001
3891	0.6156984258
3892	0.6156822855
3893	0.6156699109
3894	0.6156547721
3895	0.6156419936
3896	0.6156238951
3897	0.6156102197
3898	0.6155976049
3899	0.6155823828
3900	0.6155723603
3901	0.6155565664
3902	0.6155409291
3903	0.6155251416
3904	0.6155117259
3905	0.6154959513
3906	0.6154806542
3907	0.6154720705
3908	0.6154588263
3909	0.6154390143
3910	0.6154259629
3911	0.6154168882
3912	0.6154064256
3913	0.6153909568
3914	0.6153742658
3915	0.6153631039
3916	0.6153459411
3917	0.6153315768
3918	0.6153170343
3919	0.6153087021
3920	0.615288281
3921	0.615275674
3922	0.6152683783
3923	0.6152502271
3924	0.61523727
3925	0.6152259614
3926	0.6152171532
3927	0.615206798
3928	0.6151908792
3929	0.6151780503
3930	0.6151657801
3931	0.6151513872
3932	0.6151390776
3933	0.6151198819
3934	0.6151047661
3935	0.6150890358
3936	0.6150818973
3937	0.6150701022
3938	0.6150552093
3939	0.6150390754
3940	0.6150305286
3941	0.6150210551
3942	0.6150078517
3943	0.6149903805
3944	0.6149723861
3945	0.6149597548
3946	0.614944665
3947	0.6149348946
3948	0.6149246326
3949	0.6149081846
3950	0.6148853258
3951	0.6148752896
3952	0.6148614826
3953	0.6148556481
3954	0.6148417294
3955	0.6148333438
3956	0.6148202435
3957	0.6148068178
3958	0.6147904226
3959	0.6147728722
3960	0.6147596198
3961	0.6147413018
3962	0.6147330849
3963	0.6147205879
3964	0.6147125605
3965	0.6147031737
3966	0.6146910582
3967	0.6146797071
3968	0.614667611
3969	0.6146533798
3970	0.6146459404
3971	0.6146358297
3972	0.6146220224
3973	0.6146075347
3974	0.6145982838
3975	0.6145790962
3976	0.6145634913
3977	0.6145511519
3978	0.6145391201
3979	0.6145218039
3980	0.614506474
3981	0.6144937025
3982	0.6144792671
3983	0.6144611029
3984	0.6144480807
3985	0.6144358859
3986	0.6144190919
3987	0.6144024919
3988	0.6143899065
3989	0.6143727932
3990	0.6143567528
3991	0.6143398685
3992	0.6143247541
3993	0.6143081427
3994	0.6142956209
3995	0.6142811037
3996	0.6142672755
3997	0.6142567192
3998	0.6142425687
3999	0.6142284643
4000	0.614212164
4001	0.6142011819
4002	0.6141833021
4003	0.6141668998
4004	0.614156578
4005	0.6141381936
4006	0.614129098
4007	0.6141156661
4008	0.6140941701
4009	0.6140779292
4010	0.6140656657
4011	0.6140502568
4012	0.6140264778
4013	0.6140105478
4014	0.613999015
4015	0.6139832664
4016	0.6139653184
4017	0.6139470457
4018	0.6139332234
4019	0.6139189716
4020	0.6139013007
4021	0.6138897747
4022	0.613881867
4023	0.613871276
4024	0.6138552569
4025	0.6138374507
4026	0.6138255208
4027	0.613806154
4028	0.6137954937
4029	0.613775043
4030	0.6137603666
4031	0.6137505851
4032	0.6137374237
4033	0.6137213324
4034	0.6137103836
4035	0.6137048641
4036	0.6136913023
4037	0.6136799019
4038	0.6136619824
4039	0.613643075
4040	0.6136332134
4041	0.6136161097
4042	0.6136051113
4043	0.6135876519
4044	0.6135746049
4045	0.6135560829
4046	0.6135365092
4047	0.6135245109
4048	0.6135109671
4049	0.6134936631
4050	0.6134727799
4051	0.6134547271
4052	0.6134461286
4053	0.6134284607
4054	0.6134133422
4055	0.6133994144
4056	0.6133820675
4057	0.6133629663
4058	0.613342051
4059	0.6133268056
4060	0.6133125855
4061	0.6132908549
4062	0.6132707383
4063	0.613258631
4064	0.6132469799
4065	0.613231127
4066	0.6132178288
4067	0.6132065186
4068	0.6131938213
4069	0.6131700939
4070	0.6131573757
4071	0.6131422645
4072	0.6131277191
4073	0.6131137894
4074	0.6130964176
4075	0.6130814049
4076	0.6130703402
4077	0.6130562943
4078	0.613046741
4079	0.6130298551
4080	0.6130154636
4081	0.6130067278
4082	0.6129869815
4083	0.6129749318
4084	0.6129652951
4085	0.6129464087
4086	0.612933409
4087	0.6129210279
4088	0.6129091793
4089	0.6128993747
4090	0.6128857535
4091	0.6128710456
4092	0.6128558692
4093	0.6128402467
4094	0.6128218591
4095	0.6128113087
4096	0.6127921272
4097	0.612770562
4098	0.6127562792
4099	0.612745451
4100	0.6127258118
4101	0.6127155799
4102	0.6126990646
4103	0.6126896703
4104	0.6126718244
4105	0.6126569295
4106	0.6126464319
4107	0.6126322485
4108	0.6126179048
4109	0.6126083732
4110	0.6125969355
4111	0.6125778076
4112	0.6125621521
4113	0.6125486238
4114	0.6125346904
4115	0.6125216141
4116	0.6125042177
4117	0.6124859158
4118	0.612469958
4119	0.6124487109
4120	0.6124307116
4121	0.6124132797
4122	0.6123921207
4123	0.6123763619
4124	0.6123624887
4125	0.612353542
4126	0.6123368573
4127	0.6123264862
4128	0.6123149716
4129	0.6122944109
4130	0.6122835493
4131	0.612268193
4132	0.6122474754
4133	0.6122303746
4134	0.6122126649
4135	0.6121970092
4136	0.6121787756
4137	0.6121611261
4138	0.612149361
4139	0.6121351418
4140	0.6121222707
4141	0.6121112929
4142	0.6120991773
4143	0.6120878384
4144	0.6120723218
4145	0.612054038
4146	0.6120385487
4147	0.612026882
4148	0.6120152027
4149	0.6120062975
4150	0.611990098
4151	0.6119778512
4152	0.6119650126
4153	0.6119499051
4154	0.6119358798
4155	0.6119129122
4156	0.6118911021
4157	0.6118746507
4158	0.6118657302
4159	0.6118524224
4160	0.6118301858
4161	0.6118142741
4162	0.6118025734
4163	0.6117859644
4164	0.6117693009
4165	0.611759753
4166	0.6117480028
4167	0.6117309082
4168	0.61171663
4169	0.6116956521
4170	0.6116826817
4171	0.6116636005
4172	0.6116497773
4173	0.6116308836
4174	0.6116197001
4175	0.6116111024
4176	0.6115955869
4177	0.6115812003
4178	0.6115640525
4179	0.611551363
4180	0.6115342876
4181	0.6115194663
4182	0.6115077522
4183	0.6114977725
4184	0.611484336
4185	0.6114706392
4186	0.6114605312
4187	0.6114418496
4188	0.6114266998
4189	0.6114090632
4190	0.6113959559
4191	0.6113703744
4192	0.6113567336
4193	0.6113393869
4194	0.6113232466
4195	0.6113043091
4196	0.6112870972
4197	0.6112700287
4198	0.611260461
4199	0.6112484826
4200	0.6112358622
4201	0.611226484
4202	0.6112106112
4203	0.6111959544
4204	0.6111813879
4205	0.6111684754
4206	0.611146807
4207	0.6111340593
4208	0.6111220962
4209	0.6111074803
4210	0.6110921219
4211	0.6110750075
4212	0.6110586752
4213	0.6110481154
4214	0.6110311464
4215	0.6110185632
4216	0.6110050709
4217	0.6109915406
4218	0.6109793821
4219	0.6109709085
4220	0.6109556646
4221	0.6109396575
4222	0.6109264855
4223	0.6109063274
4224	0.610887884
4225	0.6108771289
4226	0.6108677069
4227	0.6108535925
4228	0.6108399652
4229	0.6108281347
4230	0.6108168716
4231	0.6108046703
4232	0.6107964188
4233	0.610783173
4234	0.6107689424
4235	0.6107507079
4236	0.6107335154
4237	0.6107182702
4238	0.6107056998
4239	0.6106954107
4240	0.610681754
4241	0.610674599
4242	0.6106609496
4243	0.6106499983
4244	0.6106293351
4245	0.6106131558
4246	0.6105956297
4247	0.6105858991
4248	0.6105696449
4249	0.6105522553
4250	0.6105385336
4251	0.610525012
4252	0.6105179765
4253	0.6105023905
4254	0.6104861115
4255	0.6104741859
4256	0.6104620582
4257	0.6104450519
4258	0.610431987
4259	0.6104218827
4260	0.610405246
4261	0.6103856302
4262	0.6103710999
4263	0.6103578018
4264	0.6103481066
4265	0.6103334213
4266	0.610321826
4267	0.6103078118
4268	0.6102919306
4269	0.6102836764
4270	0.6102744955
4271	0.6102613779
4272	0.6102472252
4273	0.6102274751
4274	0.610209153
4275	0.6101988674
4276	0.6101813631
4277	0.6101677284
4278	0.6101514778
4279	0.6101359429
4280	0.6101188236
4281	0.6101049361
4282	0.6100903094
4283	0.6100763863
4284	0.6100666346
4285	0.6100511506
4286	0.6100329101
4287	0.6100120789
4288	0.6099969449
4289	0.6099816313
4290	0.6099673882
4291	0.6099557632
4292	0.6099384715
4293	0.6099236221
4294	0.6099107226
4295	0.6098944109
4296	0.6098817736
4297	0.6098698958
4298	0.6098532621
4299	0.6098308365
4300	0.6098196741
4301	0.6098009631
4302	0.6097883045
4303	0.6097770423
4304	0.6097641442
4305	0.6097492221
4306	0.6097403314
4307	0.6097247377
4308	0.6097112113
4309	0.609698698
4310	0.6096893364
4311	0.6096786169
4312	0.6096583606
4313	0.6096449134
4314	0.6096357099
4315	0.6096258411
4316	0.6096143606
4317	0.6095944125
4318	0.6095775574
4319	0.6095651154
4320	0.6095561918
4321	0.6095389056
4322	0.6095281774
4323	0.6095176678
4324	0.6095044434
4325	0.609496249
4326	0.6094823372
4327	0.6094645754
4328	0.6094528155
4329	0.6094408023
4330	0.6094180374
4331	0.6094079841
4332	0.609390511
4333	0.6093802946
4334	0.6093708434
4335	0.6093610509
4336	0.6093403318
4337	0.6093271879
4338	0.6093143478
